date,admin1,commodity,unit,priceflag,pricetype,currency,price
2019-05-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12479.24
2019-06-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12489.21
2019-07-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12499.18
2019-08-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12509.15
2019-09-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12519.12
2019-10-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12529.09
2019-11-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12539.06
2019-12-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12549.03
2020-01-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12559.0
2020-02-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12339.0
2020-03-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12352.0
2020-04-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12317.0
2020-05-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12327.0
2020-06-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12399.0
2020-07-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12450.0
2020-08-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12480.0
2020-09-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12458.0
2020-10-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12380.0
2020-11-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12389.0
2020-12-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12332.0
2021-01-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12329.0
2021-02-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12344.0
2021-03-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12334.0
2021-04-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12407.0
2021-05-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12344.0
2021-06-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12348.0
2021-07-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12222.0
2021-08-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12144.0
2021-09-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12145.0
2021-10-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12137.0
2021-11-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12108.0
2021-12-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12136.0
2022-01-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12255.0
2022-02-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12294.0
2022-03-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12305.0
2022-04-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12311.0
2022-05-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12378.0
2022-06-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12375.0
2022-07-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12381.0
2022-08-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12436.0
2022-09-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12563.0
2022-10-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12511.0
2022-11-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12490.0
2022-12-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12758.0
2023-01-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,12968.0
2023-02-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,13356.0
2023-03-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,13800.0
2023-04-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,13970.0
2023-05-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,14083.0
2023-06-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,14132.0
2023-07-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,14258.0
2023-08-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,14319.0
2023-09-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,14530.0
2023-10-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,15089.0
2023-11-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,15150.0
2023-12-15,KALIMANTAN TIMUR,Rice,KG,aggregate,Retail,IDR,15150.0
2016-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2016-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12598.0
2016-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12641.0
2016-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12575.0
2016-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12554.0
2016-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12653.0
2017-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12622.0
2017-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12591.0
2017-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12560.0
2017-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12583.0
2017-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12606.0
2017-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12629.0
2017-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12652.0
2017-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12675.0
2017-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12698.0
2017-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12721.0
2017-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12744.0
2017-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12767.0
2018-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12790.0
2018-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12813.0
2018-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12836.0
2018-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12859.0
2018-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12882.0
2018-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12905.0
2018-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12928.0
2018-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12951.0
2018-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12974.0
2018-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,12997.0
2018-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13020.0
2018-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13043.0
2019-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13066.0
2019-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13089.0
2019-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13112.0
2019-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13135.0
2019-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13158.0
2019-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13181.0
2019-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13204.0
2019-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13227.0
2019-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13250.0
2019-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13273.0
2019-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13296.0
2019-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13319.0
2020-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13342.0
2020-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13349.0
2020-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13350.0
2020-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13350.0
2020-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13360.0
2020-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13379.0
2020-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13388.0
2020-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13388.0
2020-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13388.0
2020-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13388.0
2020-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13388.0
2020-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13389.0
2021-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13642.0
2021-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13700.0
2021-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13703.0
2021-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13712.0
2021-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13687.0
2021-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13712.0
2021-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13716.0
2021-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13493.0
2021-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13562.0
2021-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13539.0
2021-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13507.0
2021-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13513.0
2022-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13392.0
2022-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13420.0
2022-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13432.0
2022-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13453.0
2022-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13462.0
2022-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13425.0
2022-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13404.0
2022-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13399.0
2022-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13412.0
2022-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13598.0
2022-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13568.0
2022-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,13830.0
2023-01-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14128.0
2023-02-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14346.0
2023-03-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14436.0
2023-04-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14521.0
2023-05-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14448.0
2023-06-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14503.0
2023-07-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14560.0
2023-08-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14615.0
2023-09-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,14894.0
2023-10-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,15609.0
2023-11-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,15912.0
2023-12-15,KALIMANTAN UTARA,Rice,KG,aggregate,Retail,IDR,15912.0
2016-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11250.0
2016-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11236.0
2016-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11238.0
2016-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11342.0
2017-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11257.67
2017-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11173.33
2017-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11089.0
2017-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11111.56
2017-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11134.12
2017-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11156.68
2017-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11179.24
2017-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11201.79
2017-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11224.35
2017-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11246.91
2017-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11269.47
2017-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11292.03
2018-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11314.59
2018-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11337.15
2018-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11359.71
2018-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11382.26
2018-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11404.82
2018-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11427.38
2018-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11449.94
2018-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11472.5
2018-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11495.06
2018-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11517.62
2018-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11540.18
2018-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11562.74
2019-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11585.29
2019-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11607.85
2019-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11630.41
2019-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11652.97
2019-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11675.53
2019-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11698.09
2019-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11720.65
2019-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11743.21
2019-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11765.76
2019-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11788.32
2019-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11810.88
2019-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11833.44
2020-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11856.0
2020-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11912.0
2020-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11928.0
2020-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12010.0
2020-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12020.0
2020-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12000.0
2020-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11956.0
2020-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11897.0
2020-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11871.0
2020-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11835.0
2020-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11817.0
2020-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11760.0
2021-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11726.0
2021-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11702.0
2021-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11588.0
2021-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11599.0
2021-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11612.0
2021-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11623.0
2021-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11638.0
2021-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11430.0
2021-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11381.0
2021-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11375.0
2021-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11375.0
2021-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11390.0
2022-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11514.0
2022-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11643.0
2022-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11668.0
2022-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11675.0
2022-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11681.0
2022-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11671.0
2022-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11672.0
2022-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11693.0
2022-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11785.0
2022-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11800.0
2022-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,11838.0
2022-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12047.0
2023-01-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12266.0
2023-02-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12431.0
2023-03-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,12625.0
2023-04-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13060.0
2023-05-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13098.0
2023-06-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13101.0
2023-07-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13128.0
2023-08-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13291.0
2023-09-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,13834.0
2023-10-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,14390.0
2023-11-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,14462.0
2023-12-15,KEPULAUAN BANGKA BELITUNG,Rice,KG,aggregate,Retail,IDR,14462.0
2016-01-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-02-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-03-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-04-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-05-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-06-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-07-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12662.0
2016-08-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12687.0
2016-09-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12827.0
2016-10-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12596.0
2016-11-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12450.0
2016-12-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12456.0
2017-01-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12593.67
2017-02-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12731.33
2017-03-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12869.0
2017-04-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12877.85
2017-05-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12886.71
2017-06-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12895.56
2017-07-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12904.41
2017-08-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12913.26
2017-09-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12922.12
2017-10-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12930.97
2017-11-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12939.82
2017-12-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12948.68
2018-01-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12957.53
2018-02-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12966.38
2018-03-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12975.24
2018-04-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12984.09
2018-05-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,12992.94
2018-06-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13001.79
2018-07-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13010.65
2018-08-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13019.5
2018-09-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13028.35
2018-10-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13037.21
2018-11-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13046.06
2018-12-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13054.91
2019-01-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13063.76
2019-02-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13072.62
2019-03-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13081.47
2019-04-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13090.32
2019-05-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13099.18
2019-06-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13108.03
2019-07-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13116.88
2019-08-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13125.74
2019-09-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13134.59
2019-10-15,KEPULAUAN RIAU,Rice,KG,aggregate,Retail,IDR,13143.44
